"Dataset Name","Observation Date","Series Key","Series Display Name","Observation Value","Unit","Observation Status","Observation Status Comment","Sequence No.","Series name"
"Credit / Loans Classified by Borrowers","31-Jul-2024","TS_GP_BAM_CRLONBOR_M.CLB00052000","..................21- Manufacture of basic pharmaceutical products and pharmaceutical preparations","111799.381","Million PKR","Normal","","420","Scheduled Banks Loans to Manufacture of basic pharmaceutical products and pharmaceutical preparations"
"Credit / Loans Classified by Borrowers","31-Jul-2024","TS_GP_BAM_CRLONBOR_M.CLB00053000","..................22- Manufacture of rubber and plastics products","96041.982","Million PKR","Normal","","430","Scheduled Banks Loans to Manufacture of rubber and plastics products"
"Credit / Loans Classified by Borrowers","31-Jul-2024","TS_GP_BAM_CRLONBOR_M.CLB00054000","..................23- Manufacture of other non-metallic mineral products","256422.804","Million PKR","Normal","","440","Scheduled Banks Loans to Manufacture of other non-metallic mineral products"
"Credit / Loans Classified by Borrowers","31-Jul-2024","TS_GP_BAM_CRLONBOR_M.CLB00055000","..................24- Manufacture of basic metals","235761.784","Million PKR","Normal","","450","Scheduled Banks Loans to Manufacture of basic metals"
"Credit / Loans Classified by Borrowers","31-Jul-2024","TS_GP_BAM_CRLONBOR_M.CLB00056000","..................25- Manufacture of fabricated metal products, except machinery and equipment","31591.381","Million PKR","Normal","","460","Scheduled Banks Loans to Manufacture of fabricated metal products, except machinery and equipment"
"Credit / Loans Classified by Borrowers","31-Jul-2024","TS_GP_BAM_CRLONBOR_M.CLB00057000","..................26- Manufacture of computer, electronic and optical products","19617.625","Million PKR","Normal","","470","Scheduled Banks Loans to Manufacture of computer, electronic and optical products"
"Credit / Loans Classified by Borrowers","31-Jul-2024","TS_GP_BAM_CRLONBOR_M.CLB00058000","..................27- Manufacture of electrical equipment","125286.742","Million PKR","Normal","","480","Scheduled Banks Loans to Manufacture of electrical equipment"
"Credit / Loans Classified by Borrowers","31-Jul-2024","TS_GP_BAM_CRLONBOR_M.CLB00059000","..................28- Manufacture of machinery and equipment","24653.556","Million PKR","Normal","","490","Scheduled Banks Loans to Manufacture of machinery and equipment"
"Credit / Loans Classified by Borrowers","31-Jul-2024","TS_GP_BAM_CRLONBOR_M.CLB00060000","..................29 Manufacture of motor vehicles, trailers and semi-trailers","62795.897","Million PKR","Normal","","500","Scheduled Banks Loans to Manufacture of motor vehicles, trailers and semi-trailers"
"Credit / Loans Classified by Borrowers","31-Jul-2024","TS_GP_BAM_CRLONBOR_M.CLB00061000","..................30- Manufacture of other transport equipment","11530.147","Million PKR","Normal","","510","Scheduled Banks Loans to Manufacture of other transport equipment"
"Credit / Loans Classified by Borrowers","31-Jul-2024","TS_GP_BAM_CRLONBOR_M.CLB00062000","..................31- Manufacture of furniture","6106.206","Million PKR","Normal","","520","Scheduled Banks Loans to Manufacture of furniture"
"Credit / Loans Classified by Borrowers","31-Jul-2024","TS_GP_BAM_CRLONBOR_M.CLB00063000","..................32- Other manufacturing","51402.97","Million PKR","Normal","","530","Scheduled Banks Loans to Other manufacturing"
"Credit / Loans Classified by Borrowers","31-Jul-2024","TS_GP_BAM_CRLONBOR_M.CLB00064000","..................33- Repair and installation of machinery and equipment","1391.926","Million PKR","Normal","","540","Scheduled Banks Loans to Repair and installation of machinery and equipment"
"Credit / Loans Classified by Borrowers","31-Jul-2024","TS_GP_BAM_CRLONBOR_M.CLB00065000","............D. Electricity, gas, steam and air conditioning supply","463712.453","Million PKR","Normal","","550","Scheduled Banks Loans to Electricity, gas, steam and air conditioning supply"
"Credit / Loans Classified by Borrowers","31-Jul-2024","TS_GP_BAM_CRLONBOR_M.CLB00066000","......................... Electric power generation, transmission and distribution","454129.706","Million PKR","Normal","","560","Scheduled Banks Loans to Electric power generation, transmission and distribution"
"Credit / Loans Classified by Borrowers","31-Jul-2024","TS_GP_BAM_CRLONBOR_M.CLB00067000","............E. Water supply; sewerage, waste management and remediation activities","23383.848","Million PKR","Normal","","570","Scheduled Banks Loans to Water supply; sewerage, waste management and remediation activities"
"Credit / Loans Classified by Borrowers","31-Jul-2024","TS_GP_BAM_CRLONBOR_M.CLB00068000","..................36- Water collection, treatment and supply","9256.555","Million PKR","Normal","","580","Scheduled Banks Loans to Water collection, treatment and supply"
"Credit / Loans Classified by Borrowers","31-Jul-2024","TS_GP_BAM_CRLONBOR_M.CLB00069000","..................37- Sewerage","4.212","Million PKR","Normal","","590","Scheduled Banks Loans to Sewerage"
"Credit / Loans Classified by Borrowers","31-Jul-2024","TS_GP_BAM_CRLONBOR_M.CLB00070000","..................38- Waste collection, treatment and disposal activities; materials recovery","14120.633","Million PKR","Normal","","600","Scheduled Banks Loans to Waste collection, treatment and disposal activities; materials recovery"
"Credit / Loans Classified by Borrowers","31-Jul-2024","TS_GP_BAM_CRLONBOR_M.CLB00071000","......................... Ship Breaking and materials recovery","13302.789","Million PKR","Normal","","610","Scheduled Banks Loans to Ship Breaking and materials recovery"
"Credit / Loans Classified by Borrowers","31-Jul-2024","TS_GP_BAM_CRLONBOR_M.CLB00072000","..................39- Remediation activities and other waste management services","2.448","Million PKR","Normal","","620","Scheduled Banks Loans to Remediation activities and other waste management services"
"Credit / Loans Classified by Borrowers","31-Jul-2024","TS_GP_BAM_CRLONBOR_M.CLB00073000","............F. Construction","189422.714","Million PKR","Normal","","630","Scheduled Banks Loans to Construction sector"
"Credit / Loans Classified by Borrowers","31-Jul-2024","TS_GP_BAM_CRLONBOR_M.CLB00074000","..................41- Construction of buildings","134196.109","Million PKR","Normal","","640","Scheduled Banks Loans to Construction of buildings"
"Credit / Loans Classified by Borrowers","31-Jul-2024","TS_GP_BAM_CRLONBOR_M.CLB00075000","..................42- Civil engineering","52123.518","Million PKR","Normal","","650","Scheduled Banks Loans to Civil engineering"
"Credit / Loans Classified by Borrowers","31-Jul-2024","TS_GP_BAM_CRLONBOR_M.CLB00076000","..................43- Specialized construction activities","3103.087","Million PKR","Normal","","660","Scheduled Banks Loans to Specialized construction activities"
"Credit / Loans Classified by Borrowers","31-Jul-2024","TS_GP_BAM_CRLONBOR_M.CLB00077000","............G. Wholesale and retail trade; repair of motor vehicles and motorcycles","497015.931","Million PKR","Normal","","670","Scheduled Banks Loans to Wholesale and retail trade; repair of motor vehicles and motorcycles"
"Credit / Loans Classified by Borrowers","31-Jul-2024","TS_GP_BAM_CRLONBOR_M.CLB00078000","..................45- Wholesale and retail trade and repair of motor vehicles and motorcycles","24266.27","Million PKR","Normal","","680","Scheduled Banks Loans to Wholesale and retail trade and repair of motor vehicles and motorcycles"
"Credit / Loans Classified by Borrowers","31-Jul-2024","TS_GP_BAM_CRLONBOR_M.CLB00079000","..................46- Wholesale trade, except of motor vehicles and motorcycles","278460.466","Million PKR","Normal","","690","Scheduled Banks Loans to Wholesale trade, except of motor vehicles and motorcycles"
"Credit / Loans Classified by Borrowers","31-Jul-2024","TS_GP_BAM_CRLONBOR_M.CLB00080000","..................47- Retail trade, except of motor vehicles and motorcycles","194289.195","Million PKR","Normal","","700","Scheduled Banks Loans to Retail trade, except of motor vehicles and motorcycles"
"Credit / Loans Classified by Borrowers","31-Jul-2024","TS_GP_BAM_CRLONBOR_M.CLB00081000","............H. Transportation and storage","102431.143","Million PKR","Normal","","710","Scheduled Banks Loans to Transportation and storage sector"
"Credit / Loans Classified by Borrowers","31-Jul-2024","TS_GP_BAM_CRLONBOR_M.CLB00082000","..................49- Land transport and transport via pipelines","35143.442","Million PKR","Normal","","720","Scheduled Banks Loans to Land transport and transport via pipelines"
"Credit / Loans Classified by Borrowers","31-Jul-2024","TS_GP_BAM_CRLONBOR_M.CLB00083000","..................50- Water transport","880.733","Million PKR","Normal","","730","Scheduled Banks Loans to Water transport"
"Credit / Loans Classified by Borrowers","31-Jul-2024","TS_GP_BAM_CRLONBOR_M.CLB00084000","..................51- Air transport","1083.558","Million PKR","Normal","","740","Scheduled Banks Loans to Air transport"
"Credit / Loans Classified by Borrowers","31-Jul-2024","TS_GP_BAM_CRLONBOR_M.CLB00085000","..................52- Warehousing and support activities for transportation","58055.069","Million PKR","Normal","","750","Scheduled Banks Loans to Warehousing and support activities for transportation"
"Credit / Loans Classified by Borrowers","31-Jul-2024","TS_GP_BAM_CRLONBOR_M.CLB00086000","..................53- Courier activities other than national post activities","7268.341","Million PKR","Normal","","760","Scheduled Banks Loans to Courier activities other than national post activities"
"Credit / Loans Classified by Borrowers","31-Jul-2024","TS_GP_BAM_CRLONBOR_M.CLB00087000","............I. Accommodation and food service activities","38216.732","Million PKR","Normal","","770","Scheduled Banks Loans to Accommodation and food service activities sector"
"Credit / Loans Classified by Borrowers","31-Jul-2024","TS_GP_BAM_CRLONBOR_M.CLB00088000","..................55- Accommodation","23547.986","Million PKR","Normal","","780","Scheduled Banks Loans to Accommodation sector"
"Credit / Loans Classified by Borrowers","31-Jul-2024","TS_GP_BAM_CRLONBOR_M.CLB00089000","..................56- Food and beverage service activities","14668.746","Million PKR","Normal","","790","Scheduled Banks Loans to Food and beverage service activities"
"Credit / Loans Classified by Borrowers","31-Jul-2024","TS_GP_BAM_CRLONBOR_M.CLB00090000","............J. Information and communication","421134.775","Million PKR","Normal","","800","Scheduled Banks Loans to Information and Communication sector"
"Credit / Loans Classified by Borrowers","31-Jul-2024","TS_GP_BAM_CRLONBOR_M.CLB00091000","..................58- Publishing activities","2444.795","Million PKR","Normal","","810","Scheduled Banks Loans to Publishing activities"
"Credit / Loans Classified by Borrowers","31-Jul-2024","TS_GP_BAM_CRLONBOR_M.CLB00092000","..................59- Motion picture, video and television programme production, sound recording and music publishing activities","1914.223","Million PKR","Normal","","820","Scheduled Banks Loans to Motion picture, video and television programme production, sound recording and music publishing activities"
"Credit / Loans Classified by Borrowers","31-Jul-2024","TS_GP_BAM_CRLONBOR_M.CLB00093000","..................60- Programming and broadcasting activities","1540.489","Million PKR","Normal","","830","Scheduled Banks Loans to Programming and broadcasting activities"
"Credit / Loans Classified by Borrowers","31-Jul-2024","TS_GP_BAM_CRLONBOR_M.CLB00094000","..................61- Telecommunications","400259.212","Million PKR","Normal","","840","Scheduled Banks Loans to Telecommunications"
"Credit / Loans Classified by Borrowers","31-Jul-2024","TS_GP_BAM_CRLONBOR_M.CLB00095000","..................62- Computer programming, consultancy and related activities","9651.645","Million PKR","Normal","","850","Scheduled Banks Loans to Computer programming, consultancy and related activities"
"Credit / Loans Classified by Borrowers","31-Jul-2024","TS_GP_BAM_CRLONBOR_M.CLB00096000","..................63- Information service activities","5324.411","Million PKR","Normal","","860","Scheduled Banks Loans to Information service activities"
"Credit / Loans Classified by Borrowers","31-Jul-2024","TS_GP_BAM_CRLONBOR_M.CLB00097000","............K. Real estate activities","37354.166","Million PKR","Normal","","870","Scheduled Banks Loans to Real estate activities sector"
"Credit / Loans Classified by Borrowers","31-Jul-2024","TS_GP_BAM_CRLONBOR_M.CLB00098000","............L. Professional, scientific and technical activities","58199.463","Million PKR","Normal","","880","Scheduled Banks Loans to Professional, scientific and technical activities sector"
"Credit / Loans Classified by Borrowers","31-Jul-2024","TS_GP_BAM_CRLONBOR_M.CLB00099000","..................69- Legal and accounting activities","1831.285","Million PKR","Normal","","890","Scheduled Banks Loans to Legal and accounting activities"
"Credit / Loans Classified by Borrowers","31-Jul-2024","TS_GP_BAM_CRLONBOR_M.CLB00100000","..................70- Activities of head offices; management consultancy activities","1193.875","Million PKR","Normal","","900","Scheduled Banks Loans to Activities of head offices; management consultancy activities"
"Credit / Loans Classified by Borrowers","31-Jul-2024","TS_GP_BAM_CRLONBOR_M.CLB00101000","..................71- Architectural and engineering activities; technical testing and analysis","4663.32","Million PKR","Normal","","910","Scheduled Banks Loans to Architectural and engineering activities; technical testing and analysis"
