"Dataset Name","Observation Date","Series Key","Series Display Name","Observation Value","Unit","Observation Status","Observation Status Comment","Sequence No.","Series name"
"Export and Import of Goods and Services","30-Nov-2011","TS_GP_BOP_XMGS_M.P00190","2 Imports of Services","658","Million USD","Normal","","190","Imports of Services-Total"
"Export and Import of Goods and Services","30-Nov-2011","TS_GP_BOP_XMGS_M.P00200","......1 Manufacturing Services on Physical inputs owned by Others","0","Million USD","Normal","","200","Imports of Services-Manufacturing Services on Physical inputs owned by Others"
"Export and Import of Goods and Services","30-Nov-2011","TS_GP_BOP_XMGS_M.P00210","......2 Maintenance and Repair Services n.i.e.","6","Million USD","Normal","","210","Imports of Services-Maintenance and Repair Services n.i.e."
"Export and Import of Goods and Services","30-Nov-2011","TS_GP_BOP_XMGS_M.P00220","......3 Transport","288","Million USD","Normal","","220","Imports of Services-Transport"
"Export and Import of Goods and Services","30-Nov-2011","TS_GP_BOP_XMGS_M.P00230","......4 Travel","85","Million USD","Normal","","230","Imports of Services-Travel"
"Export and Import of Goods and Services","30-Nov-2011","TS_GP_BOP_XMGS_M.P00240","......5 Construction","0","Million USD","Normal","","240","Imports of Services-Construction"
"Export and Import of Goods and Services","30-Nov-2011","TS_GP_BOP_XMGS_M.P00250","......6 Insurance and Pension Services","16","Million USD","Normal","","250","Imports of Services-Insurance and Pension Services"
"Export and Import of Goods and Services","30-Nov-2011","TS_GP_BOP_XMGS_M.P00260","......7 Financial Services","10","Million USD","Normal","","260","Imports of Services-Financial Services"
"Export and Import of Goods and Services","30-Nov-2011","TS_GP_BOP_XMGS_M.P00270","......8 Charges for the use of Intellectual Property n.i.e.","18","Million USD","Normal","","270","Imports of Services-Charges for the use of Intellectual Property n.i.e."
"Export and Import of Goods and Services","30-Nov-2011","TS_GP_BOP_XMGS_M.P00280","......9 Telecommunications, Computer, and Information Services","30","Million USD","Normal","","280","Imports of Services-Telecommunications, Computer, and Information Services"
"Export and Import of Goods and Services","30-Nov-2011","TS_GP_BOP_XMGS_M.P00290","......10 Other Business Services","121","Million USD","Normal","","290","Imports of Services-Other Business Services"
"Export and Import of Goods and Services","30-Nov-2011","TS_GP_BOP_XMGS_M.P00300","......11 Personal, Cultural, and Recreational Services","0","Million USD","Normal","","300","Imports of Services-Personal, Cultural, and Recreational Services"
"Export and Import of Goods and Services","30-Nov-2011","TS_GP_BOP_XMGS_M.P00310","......12 Government Goods and Services n.i.e.","84","Million USD","Normal","","310","Imports of Services-Government Goods and Services n.i.e."
"Export and Import of Goods and Services","30-Nov-2011","TS_GP_BOP_XMGS_M.P00320","B. Imports of Goods and Services","3830","Million USD","Normal","","320","Imports of Goods and Services-Total"
"Export and Import of Goods and Services","31-Oct-2011","TS_GP_BOP_XMGS_M.P00010",". Goods and Services Balance (A-B)","-1473","Million USD","Normal","","10","Goods and Services Balance"
"Export and Import of Goods and Services","31-Oct-2011","TS_GP_BOP_XMGS_M.P00020","1 Goods - Export (FOB)","1970","Million USD","Normal","","20","Goods - Export (FOB)"
"Export and Import of Goods and Services","31-Oct-2011","TS_GP_BOP_XMGS_M.P00030","2 Exports of Services","506","Million USD","Normal","","30","Exports of Services-Total"
"Export and Import of Goods and Services","31-Oct-2011","TS_GP_BOP_XMGS_M.P00040","......1 Manufacturing Services on Physical inputs owned by Others","0","Million USD","Normal","","40","Exports of Services-Manufacturing Services on Physical inputs owned by Others"
"Export and Import of Goods and Services","31-Oct-2011","TS_GP_BOP_XMGS_M.P00050","......2 Maintenance and Repair Services n.i.e.","0","Million USD","Normal","","50","Exports of Services-Maintenance and Repair Services n.i.e."
"Export and Import of Goods and Services","31-Oct-2011","TS_GP_BOP_XMGS_M.P00060","......3 Transport","138","Million USD","Normal","","60","Exports of Services-Transport"
"Export and Import of Goods and Services","31-Oct-2011","TS_GP_BOP_XMGS_M.P00070","......4 Travel","27","Million USD","Normal","","70","Exports of Services-Travel"
"Export and Import of Goods and Services","31-Oct-2011","TS_GP_BOP_XMGS_M.P00080","......5 Construction","1","Million USD","Normal","","80","Exports of Services-Construction"
"Export and Import of Goods and Services","31-Oct-2011","TS_GP_BOP_XMGS_M.P00090","......6 Insurance and Pension Services","5","Million USD","Normal","","90","Exports of Services-Insurance and Pension Services"
"Export and Import of Goods and Services","31-Oct-2011","TS_GP_BOP_XMGS_M.P00100","......7 Financial Services","6","Million USD","Normal","","100","Exports of Services-Financial Services"
"Export and Import of Goods and Services","31-Oct-2011","TS_GP_BOP_XMGS_M.P00110","......8 Charges for the use of Intellectual Property n.i.e.","1","Million USD","Normal","","110","Exports of Services-Charges for the use of Intellectual Property n.i.e."
"Export and Import of Goods and Services","31-Oct-2011","TS_GP_BOP_XMGS_M.P00120","......9 Telecommunications, Computer, and Information Services","32","Million USD","Normal","","120","Exports of Services-Telecommunications, Computer, and Information Services"
"Export and Import of Goods and Services","31-Oct-2011","TS_GP_BOP_XMGS_M.P00130","......10 Other Business Services","75","Million USD","Normal","","130","Exports of Services-Other Business Services"
"Export and Import of Goods and Services","31-Oct-2011","TS_GP_BOP_XMGS_M.P00140","......11 Personal, Cultural, and Recreational Services","1","Million USD","Normal","","140","Exports of Services-Personal, Cultural, and Recreational Services"
"Export and Import of Goods and Services","31-Oct-2011","TS_GP_BOP_XMGS_M.P00150","......12 Government Goods and Services n.i.e.","220","Million USD","Normal","","150","Exports of Services-Government Goods and Services n.i.e."
"Export and Import of Goods and Services","31-Oct-2011","TS_GP_BOP_XMGS_M.P00160","............. of which: Logistic Support","0","Million USD","Normal","","160","Exports of Services-Government Goods and Services-of which: Logistic Support"
"Export and Import of Goods and Services","31-Oct-2011","TS_GP_BOP_XMGS_M.P00170","A. Exports of Goods and Services","2476","Million USD","Normal","","170","Exports of Goods and Services-Total"
"Export and Import of Goods and Services","31-Oct-2011","TS_GP_BOP_XMGS_M.P00180","1 Goods - Import (FOB)","3230","Million USD","Normal","","180","Goods - Import (FOB)"
"Export and Import of Goods and Services","31-Oct-2011","TS_GP_BOP_XMGS_M.P00190","2 Imports of Services","719","Million USD","Normal","","190","Imports of Services-Total"
"Export and Import of Goods and Services","31-Oct-2011","TS_GP_BOP_XMGS_M.P00200","......1 Manufacturing Services on Physical inputs owned by Others","0","Million USD","Normal","","200","Imports of Services-Manufacturing Services on Physical inputs owned by Others"
"Export and Import of Goods and Services","31-Oct-2011","TS_GP_BOP_XMGS_M.P00210","......2 Maintenance and Repair Services n.i.e.","7","Million USD","Normal","","210","Imports of Services-Maintenance and Repair Services n.i.e."
"Export and Import of Goods and Services","31-Oct-2011","TS_GP_BOP_XMGS_M.P00220","......3 Transport","289","Million USD","Normal","","220","Imports of Services-Transport"
"Export and Import of Goods and Services","31-Oct-2011","TS_GP_BOP_XMGS_M.P00230","......4 Travel","162","Million USD","Normal","","230","Imports of Services-Travel"
"Export and Import of Goods and Services","31-Oct-2011","TS_GP_BOP_XMGS_M.P00240","......5 Construction","0","Million USD","Normal","","240","Imports of Services-Construction"
"Export and Import of Goods and Services","31-Oct-2011","TS_GP_BOP_XMGS_M.P00250","......6 Insurance and Pension Services","15","Million USD","Normal","","250","Imports of Services-Insurance and Pension Services"
"Export and Import of Goods and Services","31-Oct-2011","TS_GP_BOP_XMGS_M.P00260","......7 Financial Services","9","Million USD","Normal","","260","Imports of Services-Financial Services"
"Export and Import of Goods and Services","31-Oct-2011","TS_GP_BOP_XMGS_M.P00270","......8 Charges for the use of Intellectual Property n.i.e.","16","Million USD","Normal","","270","Imports of Services-Charges for the use of Intellectual Property n.i.e."
"Export and Import of Goods and Services","31-Oct-2011","TS_GP_BOP_XMGS_M.P00280","......9 Telecommunications, Computer, and Information Services","31","Million USD","Normal","","280","Imports of Services-Telecommunications, Computer, and Information Services"
"Export and Import of Goods and Services","31-Oct-2011","TS_GP_BOP_XMGS_M.P00290","......10 Other Business Services","104","Million USD","Normal","","290","Imports of Services-Other Business Services"
"Export and Import of Goods and Services","31-Oct-2011","TS_GP_BOP_XMGS_M.P00300","......11 Personal, Cultural, and Recreational Services","1","Million USD","Normal","","300","Imports of Services-Personal, Cultural, and Recreational Services"
"Export and Import of Goods and Services","31-Oct-2011","TS_GP_BOP_XMGS_M.P00310","......12 Government Goods and Services n.i.e.","85","Million USD","Normal","","310","Imports of Services-Government Goods and Services n.i.e."
"Export and Import of Goods and Services","31-Oct-2011","TS_GP_BOP_XMGS_M.P00320","B. Imports of Goods and Services","3949","Million USD","Normal","","320","Imports of Goods and Services-Total"
"Export and Import of Goods and Services","30-Sep-2011","TS_GP_BOP_XMGS_M.P00010",". Goods and Services Balance (A-B)","-1948","Million USD","Normal","","10","Goods and Services Balance"
"Export and Import of Goods and Services","30-Sep-2011","TS_GP_BOP_XMGS_M.P00020","1 Goods - Export (FOB)","1895","Million USD","Normal","","20","Goods - Export (FOB)"
"Export and Import of Goods and Services","30-Sep-2011","TS_GP_BOP_XMGS_M.P00030","2 Exports of Services","426","Million USD","Normal","","30","Exports of Services-Total"
"Export and Import of Goods and Services","30-Sep-2011","TS_GP_BOP_XMGS_M.P00040","......1 Manufacturing Services on Physical inputs owned by Others","0","Million USD","Normal","","40","Exports of Services-Manufacturing Services on Physical inputs owned by Others"
"Export and Import of Goods and Services","30-Sep-2011","TS_GP_BOP_XMGS_M.P00050","......2 Maintenance and Repair Services n.i.e.","0","Million USD","Normal","","50","Exports of Services-Maintenance and Repair Services n.i.e."
"Export and Import of Goods and Services","30-Sep-2011","TS_GP_BOP_XMGS_M.P00060","......3 Transport","129","Million USD","Normal","","60","Exports of Services-Transport"
"Export and Import of Goods and Services","30-Sep-2011","TS_GP_BOP_XMGS_M.P00070","......4 Travel","34","Million USD","Normal","","70","Exports of Services-Travel"
"Export and Import of Goods and Services","30-Sep-2011","TS_GP_BOP_XMGS_M.P00080","......5 Construction","4","Million USD","Normal","","80","Exports of Services-Construction"
"Export and Import of Goods and Services","30-Sep-2011","TS_GP_BOP_XMGS_M.P00090","......6 Insurance and Pension Services","3","Million USD","Normal","","90","Exports of Services-Insurance and Pension Services"
"Export and Import of Goods and Services","30-Sep-2011","TS_GP_BOP_XMGS_M.P00100","......7 Financial Services","12","Million USD","Normal","","100","Exports of Services-Financial Services"
"Export and Import of Goods and Services","30-Sep-2011","TS_GP_BOP_XMGS_M.P00110","......8 Charges for the use of Intellectual Property n.i.e.","0","Million USD","Normal","","110","Exports of Services-Charges for the use of Intellectual Property n.i.e."
"Export and Import of Goods and Services","30-Sep-2011","TS_GP_BOP_XMGS_M.P00120","......9 Telecommunications, Computer, and Information Services","31","Million USD","Normal","","120","Exports of Services-Telecommunications, Computer, and Information Services"
"Export and Import of Goods and Services","30-Sep-2011","TS_GP_BOP_XMGS_M.P00130","......10 Other Business Services","94","Million USD","Normal","","130","Exports of Services-Other Business Services"
"Export and Import of Goods and Services","30-Sep-2011","TS_GP_BOP_XMGS_M.P00140","......11 Personal, Cultural, and Recreational Services","0","Million USD","Normal","","140","Exports of Services-Personal, Cultural, and Recreational Services"
"Export and Import of Goods and Services","30-Sep-2011","TS_GP_BOP_XMGS_M.P00150","......12 Government Goods and Services n.i.e.","119","Million USD","Normal","","150","Exports of Services-Government Goods and Services n.i.e."
"Export and Import of Goods and Services","30-Sep-2011","TS_GP_BOP_XMGS_M.P00160","............. of which: Logistic Support","0","Million USD","Normal","","160","Exports of Services-Government Goods and Services-of which: Logistic Support"
"Export and Import of Goods and Services","30-Sep-2011","TS_GP_BOP_XMGS_M.P00170","A. Exports of Goods and Services","2321","Million USD","Normal","","170","Exports of Goods and Services-Total"
"Export and Import of Goods and Services","30-Sep-2011","TS_GP_BOP_XMGS_M.P00180","1 Goods - Import (FOB)","3522","Million USD","Normal","","180","Goods - Import (FOB)"
"Export and Import of Goods and Services","30-Sep-2011","TS_GP_BOP_XMGS_M.P00190","2 Imports of Services","747","Million USD","Normal","","190","Imports of Services-Total"
"Export and Import of Goods and Services","30-Sep-2011","TS_GP_BOP_XMGS_M.P00200","......1 Manufacturing Services on Physical inputs owned by Others","0","Million USD","Normal","","200","Imports of Services-Manufacturing Services on Physical inputs owned by Others"
"Export and Import of Goods and Services","30-Sep-2011","TS_GP_BOP_XMGS_M.P00210","......2 Maintenance and Repair Services n.i.e.","15","Million USD","Normal","","210","Imports of Services-Maintenance and Repair Services n.i.e."
"Export and Import of Goods and Services","30-Sep-2011","TS_GP_BOP_XMGS_M.P00220","......3 Transport","321","Million USD","Normal","","220","Imports of Services-Transport"
"Export and Import of Goods and Services","30-Sep-2011","TS_GP_BOP_XMGS_M.P00230","......4 Travel","122","Million USD","Normal","","230","Imports of Services-Travel"
"Export and Import of Goods and Services","30-Sep-2011","TS_GP_BOP_XMGS_M.P00240","......5 Construction","3","Million USD","Normal","","240","Imports of Services-Construction"
"Export and Import of Goods and Services","30-Sep-2011","TS_GP_BOP_XMGS_M.P00250","......6 Insurance and Pension Services","33","Million USD","Normal","","250","Imports of Services-Insurance and Pension Services"
"Export and Import of Goods and Services","30-Sep-2011","TS_GP_BOP_XMGS_M.P00260","......7 Financial Services","8","Million USD","Normal","","260","Imports of Services-Financial Services"
"Export and Import of Goods and Services","30-Sep-2011","TS_GP_BOP_XMGS_M.P00270","......8 Charges for the use of Intellectual Property n.i.e.","13","Million USD","Normal","","270","Imports of Services-Charges for the use of Intellectual Property n.i.e."
"Export and Import of Goods and Services","30-Sep-2011","TS_GP_BOP_XMGS_M.P00280","......9 Telecommunications, Computer, and Information Services","21","Million USD","Normal","","280","Imports of Services-Telecommunications, Computer, and Information Services"
"Export and Import of Goods and Services","30-Sep-2011","TS_GP_BOP_XMGS_M.P00290","......10 Other Business Services","151","Million USD","Normal","","290","Imports of Services-Other Business Services"
"Export and Import of Goods and Services","30-Sep-2011","TS_GP_BOP_XMGS_M.P00300","......11 Personal, Cultural, and Recreational Services","1","Million USD","Normal","","300","Imports of Services-Personal, Cultural, and Recreational Services"
"Export and Import of Goods and Services","30-Sep-2011","TS_GP_BOP_XMGS_M.P00310","......12 Government Goods and Services n.i.e.","59","Million USD","Normal","","310","Imports of Services-Government Goods and Services n.i.e."
"Export and Import of Goods and Services","30-Sep-2011","TS_GP_BOP_XMGS_M.P00320","B. Imports of Goods and Services","4269","Million USD","Normal","","320","Imports of Goods and Services-Total"
"Export and Import of Goods and Services","31-Aug-2011","TS_GP_BOP_XMGS_M.P00010",". Goods and Services Balance (A-B)","-1741","Million USD","Normal","","10","Goods and Services Balance"
"Export and Import of Goods and Services","31-Aug-2011","TS_GP_BOP_XMGS_M.P00020","1 Goods - Export (FOB)","2121","Million USD","Normal","","20","Goods - Export (FOB)"
"Export and Import of Goods and Services","31-Aug-2011","TS_GP_BOP_XMGS_M.P00030","2 Exports of Services","429","Million USD","Normal","","30","Exports of Services-Total"
"Export and Import of Goods and Services","31-Aug-2011","TS_GP_BOP_XMGS_M.P00040","......1 Manufacturing Services on Physical inputs owned by Others","0","Million USD","Normal","","40","Exports of Services-Manufacturing Services on Physical inputs owned by Others"
"Export and Import of Goods and Services","31-Aug-2011","TS_GP_BOP_XMGS_M.P00050","......2 Maintenance and Repair Services n.i.e.","0","Million USD","Normal","","50","Exports of Services-Maintenance and Repair Services n.i.e."
"Export and Import of Goods and Services","31-Aug-2011","TS_GP_BOP_XMGS_M.P00060","......3 Transport","138","Million USD","Normal","","60","Exports of Services-Transport"
"Export and Import of Goods and Services","31-Aug-2011","TS_GP_BOP_XMGS_M.P00070","......4 Travel","32","Million USD","Normal","","70","Exports of Services-Travel"
"Export and Import of Goods and Services","31-Aug-2011","TS_GP_BOP_XMGS_M.P00080","......5 Construction","1","Million USD","Normal","","80","Exports of Services-Construction"
"Export and Import of Goods and Services","31-Aug-2011","TS_GP_BOP_XMGS_M.P00090","......6 Insurance and Pension Services","27","Million USD","Normal","","90","Exports of Services-Insurance and Pension Services"
"Export and Import of Goods and Services","31-Aug-2011","TS_GP_BOP_XMGS_M.P00100","......7 Financial Services","3","Million USD","Normal","","100","Exports of Services-Financial Services"
"Export and Import of Goods and Services","31-Aug-2011","TS_GP_BOP_XMGS_M.P00110","......8 Charges for the use of Intellectual Property n.i.e.","0","Million USD","Normal","","110","Exports of Services-Charges for the use of Intellectual Property n.i.e."
"Export and Import of Goods and Services","31-Aug-2011","TS_GP_BOP_XMGS_M.P00120","......9 Telecommunications, Computer, and Information Services","44","Million USD","Normal","","120","Exports of Services-Telecommunications, Computer, and Information Services"
"Export and Import of Goods and Services","31-Aug-2011","TS_GP_BOP_XMGS_M.P00130","......10 Other Business Services","57","Million USD","Normal","","130","Exports of Services-Other Business Services"
"Export and Import of Goods and Services","31-Aug-2011","TS_GP_BOP_XMGS_M.P00140","......11 Personal, Cultural, and Recreational Services","0","Million USD","Normal","","140","Exports of Services-Personal, Cultural, and Recreational Services"
"Export and Import of Goods and Services","31-Aug-2011","TS_GP_BOP_XMGS_M.P00150","......12 Government Goods and Services n.i.e.","127","Million USD","Normal","","150","Exports of Services-Government Goods and Services n.i.e."
"Export and Import of Goods and Services","31-Aug-2011","TS_GP_BOP_XMGS_M.P00160","............. of which: Logistic Support","0","Million USD","Normal","","160","Exports of Services-Government Goods and Services-of which: Logistic Support"
"Export and Import of Goods and Services","31-Aug-2011","TS_GP_BOP_XMGS_M.P00170","A. Exports of Goods and Services","2550","Million USD","Normal","","170","Exports of Goods and Services-Total"
"Export and Import of Goods and Services","31-Aug-2011","TS_GP_BOP_XMGS_M.P00180","1 Goods - Import (FOB)","3673","Million USD","Normal","","180","Goods - Import (FOB)"
"Export and Import of Goods and Services","31-Aug-2011","TS_GP_BOP_XMGS_M.P00190","2 Imports of Services","618","Million USD","Normal","","190","Imports of Services-Total"
"Export and Import of Goods and Services","31-Aug-2011","TS_GP_BOP_XMGS_M.P00200","......1 Manufacturing Services on Physical inputs owned by Others","0","Million USD","Normal","","200","Imports of Services-Manufacturing Services on Physical inputs owned by Others"
"Export and Import of Goods and Services","31-Aug-2011","TS_GP_BOP_XMGS_M.P00210","......2 Maintenance and Repair Services n.i.e.","1","Million USD","Normal","","210","Imports of Services-Maintenance and Repair Services n.i.e."
"Export and Import of Goods and Services","31-Aug-2011","TS_GP_BOP_XMGS_M.P00220","......3 Transport","346","Million USD","Normal","","220","Imports of Services-Transport"
"Export and Import of Goods and Services","31-Aug-2011","TS_GP_BOP_XMGS_M.P00230","......4 Travel","62","Million USD","Normal","","230","Imports of Services-Travel"
"Export and Import of Goods and Services","31-Aug-2011","TS_GP_BOP_XMGS_M.P00240","......5 Construction","7","Million USD","Normal","","240","Imports of Services-Construction"
"Export and Import of Goods and Services","31-Aug-2011","TS_GP_BOP_XMGS_M.P00250","......6 Insurance and Pension Services","27","Million USD","Normal","","250","Imports of Services-Insurance and Pension Services"
"Export and Import of Goods and Services","31-Aug-2011","TS_GP_BOP_XMGS_M.P00260","......7 Financial Services","9","Million USD","Normal","","260","Imports of Services-Financial Services"
"Export and Import of Goods and Services","31-Aug-2011","TS_GP_BOP_XMGS_M.P00270","......8 Charges for the use of Intellectual Property n.i.e.","3","Million USD","Normal","","270","Imports of Services-Charges for the use of Intellectual Property n.i.e."
"Export and Import of Goods and Services","31-Aug-2011","TS_GP_BOP_XMGS_M.P00280","......9 Telecommunications, Computer, and Information Services","19","Million USD","Normal","","280","Imports of Services-Telecommunications, Computer, and Information Services"
"Export and Import of Goods and Services","31-Aug-2011","TS_GP_BOP_XMGS_M.P00290","......10 Other Business Services","65","Million USD","Normal","","290","Imports of Services-Other Business Services"
"Export and Import of Goods and Services","31-Aug-2011","TS_GP_BOP_XMGS_M.P00300","......11 Personal, Cultural, and Recreational Services","0","Million USD","Normal","","300","Imports of Services-Personal, Cultural, and Recreational Services"
"Export and Import of Goods and Services","31-Aug-2011","TS_GP_BOP_XMGS_M.P00310","......12 Government Goods and Services n.i.e.","79","Million USD","Normal","","310","Imports of Services-Government Goods and Services n.i.e."
"Export and Import of Goods and Services","31-Aug-2011","TS_GP_BOP_XMGS_M.P00320","B. Imports of Goods and Services","4291","Million USD","Normal","","320","Imports of Goods and Services-Total"
"Export and Import of Goods and Services","31-Jul-2011","TS_GP_BOP_XMGS_M.P00010",". Goods and Services Balance (A-B)","-1298","Million USD","Normal","","10","Goods and Services Balance"
"Export and Import of Goods and Services","31-Jul-2011","TS_GP_BOP_XMGS_M.P00020","1 Goods - Export (FOB)","2138","Million USD","Normal","","20","Goods - Export (FOB)"
"Export and Import of Goods and Services","31-Jul-2011","TS_GP_BOP_XMGS_M.P00030","2 Exports of Services","370","Million USD","Normal","","30","Exports of Services-Total"
"Export and Import of Goods and Services","31-Jul-2011","TS_GP_BOP_XMGS_M.P00040","......1 Manufacturing Services on Physical inputs owned by Others","0","Million USD","Normal","","40","Exports of Services-Manufacturing Services on Physical inputs owned by Others"
"Export and Import of Goods and Services","31-Jul-2011","TS_GP_BOP_XMGS_M.P00050","......2 Maintenance and Repair Services n.i.e.","1","Million USD","Normal","","50","Exports of Services-Maintenance and Repair Services n.i.e."
"Export and Import of Goods and Services","31-Jul-2011","TS_GP_BOP_XMGS_M.P00060","......3 Transport","134","Million USD","Normal","","60","Exports of Services-Transport"
"Export and Import of Goods and Services","31-Jul-2011","TS_GP_BOP_XMGS_M.P00070","......4 Travel","34","Million USD","Normal","","70","Exports of Services-Travel"
"Export and Import of Goods and Services","31-Jul-2011","TS_GP_BOP_XMGS_M.P00080","......5 Construction","2","Million USD","Normal","","80","Exports of Services-Construction"
"Export and Import of Goods and Services","31-Jul-2011","TS_GP_BOP_XMGS_M.P00090","......6 Insurance and Pension Services","4","Million USD","Normal","","90","Exports of Services-Insurance and Pension Services"
"Export and Import of Goods and Services","31-Jul-2011","TS_GP_BOP_XMGS_M.P00100","......7 Financial Services","2","Million USD","Normal","","100","Exports of Services-Financial Services"
"Export and Import of Goods and Services","31-Jul-2011","TS_GP_BOP_XMGS_M.P00110","......8 Charges for the use of Intellectual Property n.i.e.","1","Million USD","Normal","","110","Exports of Services-Charges for the use of Intellectual Property n.i.e."
"Export and Import of Goods and Services","31-Jul-2011","TS_GP_BOP_XMGS_M.P00120","......9 Telecommunications, Computer, and Information Services","32","Million USD","Normal","","120","Exports of Services-Telecommunications, Computer, and Information Services"
"Export and Import of Goods and Services","31-Jul-2011","TS_GP_BOP_XMGS_M.P00130","......10 Other Business Services","55","Million USD","Normal","","130","Exports of Services-Other Business Services"
"Export and Import of Goods and Services","31-Jul-2011","TS_GP_BOP_XMGS_M.P00140","......11 Personal, Cultural, and Recreational Services","0","Million USD","Normal","","140","Exports of Services-Personal, Cultural, and Recreational Services"
"Export and Import of Goods and Services","31-Jul-2011","TS_GP_BOP_XMGS_M.P00150","......12 Government Goods and Services n.i.e.","105","Million USD","Normal","","150","Exports of Services-Government Goods and Services n.i.e."
"Export and Import of Goods and Services","31-Jul-2011","TS_GP_BOP_XMGS_M.P00160","............. of which: Logistic Support","0","Million USD","Normal","","160","Exports of Services-Government Goods and Services-of which: Logistic Support"
"Export and Import of Goods and Services","31-Jul-2011","TS_GP_BOP_XMGS_M.P00170","A. Exports of Goods and Services","2508","Million USD","Normal","","170","Exports of Goods and Services-Total"
"Export and Import of Goods and Services","31-Jul-2011","TS_GP_BOP_XMGS_M.P00180","1 Goods - Import (FOB)","3172","Million USD","Normal","","180","Goods - Import (FOB)"
"Export and Import of Goods and Services","31-Jul-2011","TS_GP_BOP_XMGS_M.P00190","2 Imports of Services","634","Million USD","Normal","","190","Imports of Services-Total"
"Export and Import of Goods and Services","31-Jul-2011","TS_GP_BOP_XMGS_M.P00200","......1 Manufacturing Services on Physical inputs owned by Others","0","Million USD","Normal","","200","Imports of Services-Manufacturing Services on Physical inputs owned by Others"
"Export and Import of Goods and Services","31-Jul-2011","TS_GP_BOP_XMGS_M.P00210","......2 Maintenance and Repair Services n.i.e.","7","Million USD","Normal","","210","Imports of Services-Maintenance and Repair Services n.i.e."
"Export and Import of Goods and Services","31-Jul-2011","TS_GP_BOP_XMGS_M.P00220","......3 Transport","312","Million USD","Normal","","220","Imports of Services-Transport"
"Export and Import of Goods and Services","31-Jul-2011","TS_GP_BOP_XMGS_M.P00230","......4 Travel","122","Million USD","Normal","","230","Imports of Services-Travel"
"Export and Import of Goods and Services","31-Jul-2011","TS_GP_BOP_XMGS_M.P00240","......5 Construction","3","Million USD","Normal","","240","Imports of Services-Construction"
"Export and Import of Goods and Services","31-Jul-2011","TS_GP_BOP_XMGS_M.P00250","......6 Insurance and Pension Services","15","Million USD","Normal","","250","Imports of Services-Insurance and Pension Services"
"Export and Import of Goods and Services","31-Jul-2011","TS_GP_BOP_XMGS_M.P00260","......7 Financial Services","8","Million USD","Normal","","260","Imports of Services-Financial Services"
"Export and Import of Goods and Services","31-Jul-2011","TS_GP_BOP_XMGS_M.P00270","......8 Charges for the use of Intellectual Property n.i.e.","8","Million USD","Normal","","270","Imports of Services-Charges for the use of Intellectual Property n.i.e."
"Export and Import of Goods and Services","31-Jul-2011","TS_GP_BOP_XMGS_M.P00280","......9 Telecommunications, Computer, and Information Services","21","Million USD","Normal","","280","Imports of Services-Telecommunications, Computer, and Information Services"
"Export and Import of Goods and Services","31-Jul-2011","TS_GP_BOP_XMGS_M.P00290","......10 Other Business Services","101","Million USD","Normal","","290","Imports of Services-Other Business Services"
"Export and Import of Goods and Services","31-Jul-2011","TS_GP_BOP_XMGS_M.P00300","......11 Personal, Cultural, and Recreational Services","0","Million USD","Normal","","300","Imports of Services-Personal, Cultural, and Recreational Services"
"Export and Import of Goods and Services","31-Jul-2011","TS_GP_BOP_XMGS_M.P00310","......12 Government Goods and Services n.i.e.","37","Million USD","Normal","","310","Imports of Services-Government Goods and Services n.i.e."
"Export and Import of Goods and Services","31-Jul-2011","TS_GP_BOP_XMGS_M.P00320","B. Imports of Goods and Services","3806","Million USD","Normal","","320","Imports of Goods and Services-Total"
"Export and Import of Goods and Services","30-Jun-2011","TS_GP_BOP_XMGS_M.P00010",". Goods and Services Balance (A-B)","-1269","Million USD","Normal","","10","Goods and Services Balance"
"Export and Import of Goods and Services","30-Jun-2011","TS_GP_BOP_XMGS_M.P00020","1 Goods - Export (FOB)","2662","Million USD","Normal","","20","Goods - Export (FOB)"
"Export and Import of Goods and Services","30-Jun-2011","TS_GP_BOP_XMGS_M.P00030","2 Exports of Services","438","Million USD","Normal","","30","Exports of Services-Total"
"Export and Import of Goods and Services","30-Jun-2011","TS_GP_BOP_XMGS_M.P00040","......1 Manufacturing Services on Physical inputs owned by Others","0","Million USD","Normal","","40","Exports of Services-Manufacturing Services on Physical inputs owned by Others"
"Export and Import of Goods and Services","30-Jun-2011","TS_GP_BOP_XMGS_M.P00050","......2 Maintenance and Repair Services n.i.e.","1","Million USD","Normal","","50","Exports of Services-Maintenance and Repair Services n.i.e."
"Export and Import of Goods and Services","30-Jun-2011","TS_GP_BOP_XMGS_M.P00060","......3 Transport","156","Million USD","Normal","","60","Exports of Services-Transport"
"Export and Import of Goods and Services","30-Jun-2011","TS_GP_BOP_XMGS_M.P00070","......4 Travel","32","Million USD","Normal","","70","Exports of Services-Travel"
"Export and Import of Goods and Services","30-Jun-2011","TS_GP_BOP_XMGS_M.P00080","......5 Construction","2","Million USD","Normal","","80","Exports of Services-Construction"
"Export and Import of Goods and Services","30-Jun-2011","TS_GP_BOP_XMGS_M.P00090","......6 Insurance and Pension Services","6","Million USD","Normal","","90","Exports of Services-Insurance and Pension Services"
"Export and Import of Goods and Services","30-Jun-2011","TS_GP_BOP_XMGS_M.P00100","......7 Financial Services","3","Million USD","Normal","","100","Exports of Services-Financial Services"
"Export and Import of Goods and Services","30-Jun-2011","TS_GP_BOP_XMGS_M.P00110","......8 Charges for the use of Intellectual Property n.i.e.","1","Million USD","Normal","","110","Exports of Services-Charges for the use of Intellectual Property n.i.e."
